time,temperature
63.02804946899414,492.0
63.344812870025635,491.0
63.688804388046265,493.0
64.01873016357422,492.0
64.33193469047546,491.0
64.63327860832214,490.0
64.93187069892883,494.0
65.25713467597961,496.0
65.60770320892334,498.0
65.95222663879395,496.0
66.2811369895935,497.0
66.61161041259766,497.0
66.93974590301514,498.0
67.28989052772522,499.0
67.64153599739075,499.0
67.94344401359558,500.0
68.26333475112915,500.0
68.59761047363281,500.0
68.90648460388184,498.0
69.24969387054443,498.0
69.54828453063965,499.0
69.8626697063446,499.0
70.18988513946533,501.0
70.49462628364563,505.0
70.79995894432068,507.0
71.14384078979492,508.0
71.47195601463318,508.0
71.78846144676208,506.0
72.11652708053589,506.0
72.45040321350098,508.0
72.75962948799133,511.0
73.08130598068237,514.0
73.4114944934845,513.0
73.71816897392273,516.0
74.04400372505188,514.0
74.37273454666138,512.0
74.68063163757324,516.0
74.98737239837646,515.0
75.287677526474,514.0
75.59141039848328,516.0
75.91057562828064,515.0
76.24088954925537,513.0
76.54153037071228,515.0
76.87613081932068,519.0
77.1790030002594,521.0
77.49942135810852,522.0
77.82893753051758,520.0
78.1309916973114,519.0
78.44037246704102,521.0
78.79280591011047,524.0
79.1019651889801,527.0
79.42830085754395,526.0
79.75748324394226,530.0
80.0937283039093,532.0
80.45219540596008,536.0
80.80328321456909,538.0
81.11483216285706,536.0
81.45268249511719,534.0
81.76183080673218,537.0
82.0846815109253,541.0
82.38748216629028,545.0
82.69626355171204,545.0
83.03442049026489,549.0
83.35194993019104,550.0
83.67324757575989,549.0
83.9788110256195,551.0
84.32428240776062,554.0
84.62038993835449,553.0
84.95565414428711,556.0
85.28998756408691,556.0
85.59927248954773,556.0
85.90261220932007,555.0
86.20336723327637,555.0
86.51287508010864,558.0
86.83746123313904,562.0
87.16985392570496,560.0
87.50154161453247,558.0
87.83202862739563,558.0
88.12874484062195,560.0
88.48111152648926,558.0
88.81358933448792,558.0
89.16501784324646,560.0
89.4898419380188,558.0
89.79998469352722,559.0
90.14338064193726,560.0
90.4721257686615,560.0
90.78933119773865,561.0
91.08657717704773,563.0
91.41830062866211,562.0
91.72525763511658,561.0
92.02170014381409,564.0
92.33625483512878,568.0
92.66212153434753,567.0
92.9676125049591,566.0
93.29840517044067,568.0
93.64875674247742,572.0
93.94543266296387,572.0
94.26594686508179,574.0
94.56171369552612,576.0
94.87985229492188,575.0
95.21165084838867,578.0
95.50774645805359,582.0
95.81218814849854,585.0
96.1617021560669,585.0
96.47390604019165,584.0
96.77179503440857,584.0
97.12243819236755,582.0
97.42556142807007,582.0
97.72481894493103,582.0
98.02557921409607,581.0
98.31907153129578,584.0
